names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
MMP14,7.5077577,1.3972154,6.014873236552859e-14,1.1982360391935395e-12,0.20208333333333334,Cancer,Cancer_vs_Normal,True
CCL2,7.469258,1.8207525,8.06484829029412e-14,1.5932275815148748e-12,0.15911458333333334,Cancer,Cancer_vs_Normal,True
RAP2B,7.44269,0.9755341,9.865532900968967e-14,1.932849498624757e-12,0.3234375,Cancer,Cancer_vs_Normal,True
SLC18B1,7.4193964,2.2652724,1.1765521166358246e-13,2.295608116460742e-12,0.1375,Cancer,Cancer_vs_Normal,True
IGHA1,7.3474884,1.7834744,2.0196558019350734e-13,3.8689668973432995e-12,0.16875,Cancer,Cancer_vs_Normal,True
ARID5B,7.33192,0.80608135,2.2687852558348683e-13,4.307058295986814e-12,0.3416666666666667,Cancer,Cancer_vs_Normal,True
CTSA,7.3148537,0.6935062,2.5766177595395664e-13,4.857411114281101e-12,0.45755208333333336,Cancer,Cancer_vs_Normal,True
CHST11,7.2469583,0.94814277,4.2623554551909665e-13,7.886397190994799e-12,0.2911458333333333,Cancer,Cancer_vs_Normal,True
FYN,7.2454677,0.8710439,4.3095016044897345e-13,7.965857497967623e-12,0.2671875,Cancer,Cancer_vs_Normal,True
RPS4X,7.215891,0.15370165,5.358208016713295e-13,9.837213459532202e-12,0.9911458333333333,Cancer,Cancer_vs_Normal,False
RPL39,7.21463,0.12968157,5.408086090247769e-13,9.919183046571464e-12,0.9921875,Cancer,Cancer_vs_Normal,False
NR1H3,7.181793,1.382851,6.880297738602075e-13,1.2462736066149796e-11,0.22005208333333334,Cancer,Cancer_vs_Normal,True
ACTB,7.1720343,0.19727626,7.389155921281961e-13,1.3308199624607066e-11,0.9911458333333333,Cancer,Cancer_vs_Normal,False
CALM3,7.1598716,0.5276642,8.075256503940403e-13,1.4488858996899692e-11,0.5317708333333333,Cancer,Cancer_vs_Normal,True
SIAH2,7.152871,1.2320721,8.498137539432625e-13,1.5233192668746667e-11,0.23333333333333334,Cancer,Cancer_vs_Normal,True
TMA7,7.103825,0.19357015,1.213505404640078e-12,2.130937962870285e-11,0.8895833333333333,Cancer,Cancer_vs_Normal,False
IL4I1,7.0965037,2.1982167,1.2795233680019883e-12,2.2406427215288743e-11,0.134375,Cancer,Cancer_vs_Normal,True
ZNF683,7.048022,3.1227589,1.814790184469032e-12,3.117526797867318e-11,0.12057291666666667,Cancer,Cancer_vs_Normal,True
IQGAP2,7.0025773,0.7758029,2.5129653570879993e-12,4.262825402251691e-11,0.34375,Cancer,Cancer_vs_Normal,True
ATF5,6.9671283,1.2466838,3.23476022173471e-12,5.4050420797531965e-11,0.22473958333333333,Cancer,Cancer_vs_Normal,True
SH3KBP1,6.9236474,0.6060457,4.4015997132838e-12,7.25881204890672e-11,0.37994791666666666,Cancer,Cancer_vs_Normal,True
SOD2,6.9069853,0.7968772,4.950607088479009e-12,8.107794769689499e-11,0.5033854166666667,Cancer,Cancer_vs_Normal,True
IRF1,6.840316,0.5823955,7.901879453330862e-12,1.2667721372140304e-10,0.471875,Cancer,Cancer_vs_Normal,True
C12orf75,6.8106484,0.9062181,9.715978668667951e-12,1.545835028953756e-10,0.240625,Cancer,Cancer_vs_Normal,True
GZMB,6.8092484,0.91219765,9.810999545527189e-12,1.5587156901216955e-10,0.24140625,Cancer,Cancer_vs_Normal,True
C1orf54,6.7981586,1.290806,1.0596463021272075e-11,1.6732882697620724e-10,0.20833333333333334,Cancer,Cancer_vs_Normal,True
CD180,6.7703724,2.955101,1.2845148957568366e-11,2.0182953602343336e-10,0.11744791666666667,Cancer,Cancer_vs_Normal,True
BMP2K,6.707471,1.042755,1.980262068242477e-11,3.055790897007207e-10,0.24583333333333332,Cancer,Cancer_vs_Normal,True
TRAF3IP3,6.696082,0.81478596,2.1408164343814888e-11,3.2928291709687704e-10,0.23671875,Cancer,Cancer_vs_Normal,True
MIR4435-2HG,6.681175,1.2507691,2.3703367121338486e-11,3.625277076259551e-10,0.2390625,Cancer,Cancer_vs_Normal,True
LHFPL2,6.6797957,1.2986258,2.392751665628003e-11,3.6566104221301434e-10,0.20416666666666666,Cancer,Cancer_vs_Normal,True
LAT,6.6570387,0.93789166,2.7939965490698566e-11,4.239051564248786e-10,0.25364583333333335,Cancer,Cancer_vs_Normal,True
TNFRSF14,6.6527967,0.71588117,2.8757565444671595e-11,4.35922280292825e-10,0.3765625,Cancer,Cancer_vs_Normal,True
NFKB2,6.6261244,0.90446484,3.446145926479458e-11,5.182883227254791e-10,0.23541666666666666,Cancer,Cancer_vs_Normal,True
LILRB5,6.571882,2.1926343,4.9683292786271914e-11,7.367033992897943e-10,0.11953125,Cancer,Cancer_vs_Normal,True
ACP2,6.570837,1.1169684,5.0033225808347876e-11,7.413125995744668e-10,0.2630208333333333,Cancer,Cancer_vs_Normal,True
SLC1A3,6.561503,1.742735,5.326818328985518e-11,7.886269290336483e-10,0.16276041666666666,Cancer,Cancer_vs_Normal,True
PRKCB,6.560291,0.8157819,5.3702972520580815e-11,7.938245314519215e-10,0.19192708333333333,Cancer,Cancer_vs_Normal,True
PIK3R1,6.55437,0.6981944,5.58773424480373e-11,8.253222737749434e-10,0.31223958333333335,Cancer,Cancer_vs_Normal,True
AOAH,6.5369344,1.2327222,6.279256989578078e-11,9.224330658973529e-10,0.17213541666666668,Cancer,Cancer_vs_Normal,True
CD6,6.5341344,1.3420231,6.397857768397925e-11,9.347871539111454e-10,0.18489583333333334,Cancer,Cancer_vs_Normal,True
MZT2A,6.523017,0.69228625,6.890716667571342e-11,1.0037053886366399e-09,0.4205729166666667,Cancer,Cancer_vs_Normal,True
ADAMDEC1,6.4925413,5.230842,8.44003258687942e-11,1.2185468079246948e-09,0.0984375,Cancer,Cancer_vs_Normal,True
ABCC5,6.4924927,1.7576534,8.442765650477454e-11,1.2185468079246948e-09,0.1375,Cancer,Cancer_vs_Normal,True
MERTK,6.4853735,1.9434043,8.851219415429582e-11,1.272656377662032e-09,0.12317708333333334,Cancer,Cancer_vs_Normal,True
HNRNPC,6.445968,0.2443201,1.1486485499052895e-10,1.6416066125812972e-09,0.7080729166666667,Cancer,Cancer_vs_Normal,False
GBP5,6.4418793,1.5440532,1.180032412383342e-10,1.6839213469413151e-09,0.17083333333333334,Cancer,Cancer_vs_Normal,True
CTSL,6.43864,0.99244356,1.2054870961039434e-10,1.718952088542202e-09,0.41848958333333336,Cancer,Cancer_vs_Normal,True
RPL26,6.422716,0.11261045,1.338639047402311e-10,1.901669628013845e-09,0.99296875,Cancer,Cancer_vs_Normal,False
TAGAP,6.4016447,0.81705904,1.5371205160886075e-10,2.1706247645287e-09,0.25104166666666666,Cancer,Cancer_vs_Normal,True
HNRNPA1,6.398733,0.16144419,1.5667154565880306e-10,2.209127035999405e-09,0.9236979166666667,Cancer,Cancer_vs_Normal,False
FGL2,6.3713503,0.64073044,1.873709652866659e-10,2.6244389635610183e-09,0.21614583333333334,Cancer,Cancer_vs_Normal,True
SCARB1,6.356193,1.7417988,2.06815348537152e-10,2.884009621328741e-09,0.14895833333333333,Cancer,Cancer_vs_Normal,True
RBPJ,6.3365703,0.505031,2.3493615895510087e-10,3.2617600692412068e-09,0.53046875,Cancer,Cancer_vs_Normal,True
GZMM,6.3314505,0.7797517,2.428673362534584e-10,3.3644843185148565e-09,0.23567708333333334,Cancer,Cancer_vs_Normal,True
RPS27,6.3292003,0.09603304,2.4643489762975904e-10,3.4089262097362365e-09,0.9981770833333333,Cancer,Cancer_vs_Normal,False
GPNMB,6.3198037,0.92029,2.6189605885407063e-10,3.6148899244304577e-09,0.409375,Cancer,Cancer_vs_Normal,True
APBB1IP,6.3099747,0.6917608,2.790809267721774e-10,3.835340417561119e-09,0.371875,Cancer,Cancer_vs_Normal,True
ADORA3,6.3094664,2.427833,2.7999935140205663e-10,3.845175741737874e-09,0.10885416666666667,Cancer,Cancer_vs_Normal,True
KLRC1,6.296064,2.8909152,3.0529818414733664e-10,4.183511605747283e-09,0.10963541666666667,Cancer,Cancer_vs_Normal,True
CD163,6.292595,1.0901799,3.1220188878933014e-10,4.271939986211865e-09,0.3380208333333333,Cancer,Cancer_vs_Normal,True
RGL1,6.292289,1.6157514,3.1281913254761197e-10,4.277299818864788e-09,0.13541666666666666,Cancer,Cancer_vs_Normal,True
GIMAP4,6.2910347,0.70251167,3.153566524721397e-10,4.30888970758943e-09,0.3653645833333333,Cancer,Cancer_vs_Normal,True
RPS15,6.2893214,0.10958963,3.188571251282779e-10,4.35279286436516e-09,0.9942708333333333,Cancer,Cancer_vs_Normal,False
NAIP,6.288395,1.1985233,3.2076542845654946e-10,4.3733402952397276e-09,0.18411458333333333,Cancer,Cancer_vs_Normal,True
ICAM1,6.2183814,0.58883333,5.023090323126707e-10,6.69921997033038e-09,0.30755208333333334,Cancer,Cancer_vs_Normal,True
PIM3,6.1982226,0.6940402,5.710437865256513e-10,7.578618202560516e-09,0.3567708333333333,Cancer,Cancer_vs_Normal,True
FUS,6.1929913,0.3675472,5.903303287573113e-10,7.812710875703006e-09,0.65234375,Cancer,Cancer_vs_Normal,False
RCSD1,6.188658,0.6752595,6.06783934530262e-10,8.019273392589838e-09,0.23619791666666667,Cancer,Cancer_vs_Normal,True
IGHA2,6.1761827,2.0680454,6.566998536599416e-10,8.649591093640435e-09,0.12473958333333333,Cancer,Cancer_vs_Normal,True
RPS24,6.164898,0.09637893,7.052853450595793e-10,9.250163602389296e-09,0.9919270833333333,Cancer,Cancer_vs_Normal,False
IL10,6.1228666,2.4667563,9.190669872585486e-10,1.1954804810259517e-08,0.10416666666666667,Cancer,Cancer_vs_Normal,True
LINC01503,6.099963,1.7427979,1.0609305060948867e-09,1.3706094719407033e-08,0.13854166666666667,Cancer,Cancer_vs_Normal,True
SH3BGRL3,6.05208,0.3890451,1.42987369955322e-09,1.8236418770697252e-08,0.95,Cancer,Cancer_vs_Normal,False
SKAP1,6.043554,0.99528813,1.5075595674194292e-09,1.9162779622057287e-08,0.21432291666666667,Cancer,Cancer_vs_Normal,True
PRRC2C,6.0381417,0.40405354,1.5589933116944175e-09,1.9763574970778496e-08,0.5942708333333333,Cancer,Cancer_vs_Normal,False
ABI3,6.016199,0.7237999,1.785597834556598e-09,2.2545847491588468e-08,0.27786458333333336,Cancer,Cancer_vs_Normal,True
SMCHD1,5.9876814,0.8117175,2.1285367022637757e-09,2.668056745435063e-08,0.3221354166666667,Cancer,Cancer_vs_Normal,True
INPP5D,5.986692,0.8267448,2.1415160256055775e-09,2.6825529343203288e-08,0.23125,Cancer,Cancer_vs_Normal,True
PSME2,5.9779987,0.3128178,2.258953941427282e-09,2.820346379142094e-08,0.66015625,Cancer,Cancer_vs_Normal,False
GPR65,5.9726977,0.6467881,2.333618950941677e-09,2.9059148656998624e-08,0.38307291666666665,Cancer,Cancer_vs_Normal,True
RASSF2,5.959184,1.1762786,2.5350025887804564e-09,3.144298502041946e-08,0.13463541666666667,Cancer,Cancer_vs_Normal,True
OXNAD1,5.9397707,1.4824677,2.8542135188088303e-09,3.526394748156969e-08,0.16822916666666668,Cancer,Cancer_vs_Normal,True
IGHG3,5.936016,1.3980176,2.920314200643547e-09,3.60102463037743e-08,0.15104166666666666,Cancer,Cancer_vs_Normal,True
CMTM3,5.929642,0.67429835,3.035954301553823e-09,3.731488874204034e-08,0.3078125,Cancer,Cancer_vs_Normal,True
TNFRSF21,5.917452,1.2596956,3.269670594968436e-09,4.0057689168976995e-08,0.14765625,Cancer,Cancer_vs_Normal,True
RASAL3,5.8921037,1.1295439,3.813100908111185e-09,4.623750557693646e-08,0.190625,Cancer,Cancer_vs_Normal,True
SH2D1A,5.8899927,1.1193866,3.862121759630363e-09,4.6772119521960296e-08,0.16796875,Cancer,Cancer_vs_Normal,True
EPSTI1,5.8890805,0.8170774,3.883505029109417e-09,4.700106756672628e-08,0.2890625,Cancer,Cancer_vs_Normal,True
ITLN1,5.88488,3.501255,3.983428568537379e-09,4.811829477854229e-08,0.09817708333333333,Cancer,Cancer_vs_Normal,True
RNF213,5.883898,0.4705552,4.007152303653777e-09,4.834328463027601e-08,0.5223958333333333,Cancer,Cancer_vs_Normal,False
HPSE,5.851068,2.0637558,4.884263575651376e-09,5.840482894844158e-08,0.12291666666666666,Cancer,Cancer_vs_Normal,True
JAK3,5.816678,2.2206275,6.002865403933982e-09,7.106388413583519e-08,0.10989583333333333,Cancer,Cancer_vs_Normal,True
EVA1B,5.790758,1.2646874,7.006940693535919e-09,8.218097109023421e-08,0.15104166666666666,Cancer,Cancer_vs_Normal,True
OCIAD2,5.714622,0.85291606,1.0994815037646723e-08,1.2599194392082785e-07,0.28151041666666665,Cancer,Cancer_vs_Normal,True
STAT4,5.679396,1.0110114,1.3517124331132566e-08,1.5332073142340258e-07,0.16875,Cancer,Cancer_vs_Normal,True
HMGA1,5.66901,0.7010611,1.4362502687915788e-08,1.626178289410883e-07,0.3619791666666667,Cancer,Cancer_vs_Normal,True
GZMH,5.6647606,0.6305787,1.4722976291496267e-08,1.6650044446525147e-07,0.2484375,Cancer,Cancer_vs_Normal,True
DNAJB6,5.6416483,0.3705479,1.684298800795723e-08,1.8979635625128273e-07,0.6138020833333333,Cancer,Cancer_vs_Normal,False
GNG2,5.641446,0.7259023,1.68627646053345e-08,1.899063721734969e-07,0.21901041666666668,Cancer,Cancer_vs_Normal,True
FAM20A,5.5726104,1.0803005,2.5095053966339875e-08,2.786461934845643e-07,0.15234375,Cancer,Cancer_vs_Normal,True
KCNJ5,5.5714192,2.4446228,2.5267265360162395e-08,2.802302266406315e-07,0.10286458333333333,Cancer,Cancer_vs_Normal,True
CXCR3,5.533163,1.7935531,3.145070090167614e-08,3.461767513640673e-07,0.1171875,Cancer,Cancer_vs_Normal,True
SMAP2,5.5159364,0.6426126,3.4692742655096124e-08,3.79439368197173e-07,0.34270833333333334,Cancer,Cancer_vs_Normal,True
SNX6,5.493242,0.5574205,3.946215009569403e-08,4.271687651625784e-07,0.42916666666666664,Cancer,Cancer_vs_Normal,True
CD247,5.445039,0.5241158,5.179413601806447e-08,5.537067585020251e-07,0.23854166666666668,Cancer,Cancer_vs_Normal,True
RELB,5.438867,1.0387129,5.362047467813963e-08,5.719416773177267e-07,0.17708333333333334,Cancer,Cancer_vs_Normal,True
PDE7A,5.426015,1.1718785,5.7626097761353345e-08,6.122571115092808e-07,0.16692708333333334,Cancer,Cancer_vs_Normal,True
CD36,5.4173703,0.78318137,6.048192317866685e-08,6.390193164810121e-07,0.2518229166666667,Cancer,Cancer_vs_Normal,True
GLIPR1,5.3735,0.44149825,7.722284172971607e-08,8.073490592084153e-07,0.46458333333333335,Cancer,Cancer_vs_Normal,False
LDHA,5.3711596,0.22149992,7.823201411956517e-08,8.169989800537188e-07,0.7575520833333333,Cancer,Cancer_vs_Normal,False
RNF139,5.3670216,1.0048971,8.004741892207438e-08,8.341204944270004e-07,0.25234375,Cancer,Cancer_vs_Normal,True
CHCHD6,5.347601,1.4316486,8.912763848337335e-08,9.24674870808083e-07,0.16536458333333334,Cancer,Cancer_vs_Normal,True
ID2,5.338936,0.33890146,9.349383023460305e-08,9.662727468115787e-07,0.66640625,Cancer,Cancer_vs_Normal,False
BCL11B,5.3314404,1.4171594,9.74367851998e-08,1.0021088022311316e-06,0.12734375,Cancer,Cancer_vs_Normal,True
CLEC10A,5.3080354,0.8730868,1.1081315523822716e-07,1.1256408618601918e-06,0.12708333333333333,Cancer,Cancer_vs_Normal,True
PLBD2,5.271897,0.9932912,1.3502100431345732e-07,1.359168443102292e-06,0.20260416666666667,Cancer,Cancer_vs_Normal,True
DYSF,5.2656903,3.1926036,1.396635869515461e-07,1.4036671576767736e-06,0.08776041666666666,Cancer,Cancer_vs_Normal,True
CTSZ,5.264806,0.6913594,1.4033776980798757e-07,1.40969587097907e-06,0.4981770833333333,Cancer,Cancer_vs_Normal,True
GLMP,5.2409406,0.9049045,1.597599802336205e-07,1.5913067358879267e-06,0.25338541666666664,Cancer,Cancer_vs_Normal,True
RASGRP3,5.233292,1.0257266,1.6651706226926698e-07,1.6551342169479288e-06,0.16953125,Cancer,Cancer_vs_Normal,True
UBE2D3,5.2281933,0.1394444,1.711744266413776e-07,1.6978676784799822e-06,0.7510416666666667,Cancer,Cancer_vs_Normal,False
ADM,5.2073445,1.5498208,1.9156199847741016e-07,1.8872588577267967e-06,0.12109375,Cancer,Cancer_vs_Normal,True
KPNA2,5.197244,0.8813434,2.0226443509751785e-07,1.986879089752882e-06,0.23151041666666666,Cancer,Cancer_vs_Normal,True
BCL3,5.192612,1.0434707,2.0736395694971248e-07,2.0313313241483973e-06,0.15520833333333334,Cancer,Cancer_vs_Normal,True
MPEG1,5.1493545,0.7694017,2.6138447863982033e-07,2.5408286198893863e-06,0.22395833333333334,Cancer,Cancer_vs_Normal,True
P2RY10,5.1399717,1.6087329,2.7478007325124424e-07,2.661493406133732e-06,0.11875,Cancer,Cancer_vs_Normal,True
SGTB,5.1350675,1.403018,2.8204258761250045e-07,2.7262679276610964e-06,0.12682291666666667,Cancer,Cancer_vs_Normal,True
RGL4,5.1186633,1.8675408,3.0770894639805417e-07,2.956281746929634e-06,0.10598958333333333,Cancer,Cancer_vs_Normal,True
SRGAP3,5.1133485,2.290754,3.164979947775154e-07,3.0376439630342e-06,0.09401041666666667,Cancer,Cancer_vs_Normal,True
SFPQ,5.087979,0.47666323,3.618997489314503e-07,3.4437675556873834e-06,0.4890625,Cancer,Cancer_vs_Normal,False
SLC36A1,5.0756216,2.0218744,3.8623144019741656e-07,3.6606093270084985e-06,0.09765625,Cancer,Cancer_vs_Normal,True
HMOX1,5.075357,0.990504,3.8676952838413166e-07,3.6638781747278004e-06,0.3463541666666667,Cancer,Cancer_vs_Normal,True
SELL,5.073699,1.0751969,3.901561503837591e-07,3.6922711537065822e-06,0.13489583333333333,Cancer,Cancer_vs_Normal,True
RHOF,5.0662527,0.9144913,4.057236454165724e-07,3.825307733655021e-06,0.20989583333333334,Cancer,Cancer_vs_Normal,True
IL10RA,5.061711,0.58426744,4.1551095555438446e-07,3.910751996073897e-06,0.3184895833333333,Cancer,Cancer_vs_Normal,True
CD209,5.05944,3.3225894,4.204896470398188e-07,3.953686740758634e-06,0.08203125,Cancer,Cancer_vs_Normal,True
C3AR1,5.0509276,0.7610003,4.396693465270666e-07,4.119727844311175e-06,0.22526041666666666,Cancer,Cancer_vs_Normal,True
PGK1,5.0387444,0.25535357,4.6859534422523993e-07,4.367032286600332e-06,0.6541666666666667,Cancer,Cancer_vs_Normal,False
ZEB2,5.033827,0.3959235,4.807842877221649e-07,4.467454197281165e-06,0.5005208333333333,Cancer,Cancer_vs_Normal,False
GADD45G,5.016468,0.99097294,5.263004970507183e-07,4.859439594238983e-06,0.18776041666666668,Cancer,Cancer_vs_Normal,True
PSTPIP1,5.010986,0.92771655,5.41518904977782e-07,4.980555787053169e-06,0.15677083333333333,Cancer,Cancer_vs_Normal,True
SNCA,5.0081787,1.1962095,5.494751988346978e-07,5.042785136044906e-06,0.11979166666666667,Cancer,Cancer_vs_Normal,True
RALA,5.0054827,0.69513154,5.57221619082124e-07,5.105172949706513e-06,0.3177083333333333,Cancer,Cancer_vs_Normal,True
MTSS1,5.005274,0.88589096,5.578264943493133e-07,5.108246965395811e-06,0.13776041666666666,Cancer,Cancer_vs_Normal,True
TPCN1,5.0023623,1.3695229,5.663205650431041e-07,5.183527758707755e-06,0.11927083333333334,Cancer,Cancer_vs_Normal,True
ADAP2,4.988389,0.9142409,6.088493270016198e-07,5.551359368550827e-06,0.26197916666666665,Cancer,Cancer_vs_Normal,True
EEF1B2,4.986292,0.07689177,6.154906301224533e-07,5.606522478516968e-06,0.9200520833333333,Cancer,Cancer_vs_Normal,False
GSTK1,4.966697,0.26402187,6.810275177276695e-07,6.17384649794706e-06,0.6341145833333334,Cancer,Cancer_vs_Normal,False
KLHDC8B,4.963347,1.1933273,6.928870549778291e-07,6.272364199357771e-06,0.18411458333333333,Cancer,Cancer_vs_Normal,True
RPL18A,4.954298,0.08134021,7.259180468737985e-07,6.561980819333455e-06,0.99453125,Cancer,Cancer_vs_Normal,False
HOMER3,4.92275,1.422514,8.533639205019708e-07,7.63038507888726e-06,0.10677083333333333,Cancer,Cancer_vs_Normal,True
GPR34,4.919358,0.68910426,8.68286349159327e-07,7.753676385544452e-06,0.19895833333333332,Cancer,Cancer_vs_Normal,True
RBP1,4.919337,1.6343606,8.683790478722074e-07,7.753676385544452e-06,0.10390625,Cancer,Cancer_vs_Normal,True
SUSD3,4.903873,1.6549348,9.39653495442495e-07,8.350763140143822e-06,0.14583333333333334,Cancer,Cancer_vs_Normal,True
PIM1,4.8941417,0.7382495,9.873574084619872e-07,8.750108996019434e-06,0.23098958333333333,Cancer,Cancer_vs_Normal,True
ADAM8,4.87741,0.96705425,1.0748800853113934e-06,9.49911501301518e-06,0.13359375,Cancer,Cancer_vs_Normal,True
CFL1,4.8642654,0.21724616,1.148827496729167e-06,1.0129016027646979e-05,0.9588541666666667,Cancer,Cancer_vs_Normal,False
LAG3,4.810392,1.4419074,1.506347317722926e-06,1.2997214231399132e-05,0.12213541666666666,Cancer,Cancer_vs_Normal,True
RPS14,4.8097925,0.06198707,1.5108687547461962e-06,1.3024375424437097e-05,0.9953125,Cancer,Cancer_vs_Normal,False
FUCA1,4.804422,1.1992346,1.5519910363858832e-06,1.336064911713948e-05,0.31302083333333336,Cancer,Cancer_vs_Normal,True
FXYD5,4.8041015,0.20235716,1.5544782209318016e-06,1.3375988865685852e-05,0.7135416666666666,Cancer,Cancer_vs_Normal,False
ARPC4,4.777987,0.2639328,1.7705890779222176e-06,1.5146243510507377e-05,0.5979166666666667,Cancer,Cancer_vs_Normal,False
RPL19,4.7434783,0.06979798,2.1007941073067663e-06,1.785016140012223e-05,0.9953125,Cancer,Cancer_vs_Normal,False
SLC2A3,4.721118,0.44973585,2.3455165322367166e-06,1.9770098237275257e-05,0.43463541666666666,Cancer,Cancer_vs_Normal,False
HSP90AA1,4.7076674,0.10894901,2.505677648020577e-06,2.1008035629845377e-05,0.9083333333333333,Cancer,Cancer_vs_Normal,False
FKBP11,4.7020946,0.88830024,2.575062125675678e-06,2.1504206610937576e-05,0.19973958333333333,Cancer,Cancer_vs_Normal,True
CTLA4,4.6744056,2.170994,2.9480634795094124e-06,2.4425523760985585e-05,0.08984375,Cancer,Cancer_vs_Normal,True
RSRP1,4.672929,0.40750873,2.9693480420488574e-06,2.456967086276465e-05,0.45,Cancer,Cancer_vs_Normal,False
MIAT,4.648179,1.8567275,3.3487782208121913e-06,2.754845408210803e-05,0.10104166666666667,Cancer,Cancer_vs_Normal,True
CYP1B1,4.6420217,0.80202764,3.4501694750190412e-06,2.833800956853015e-05,0.15234375,Cancer,Cancer_vs_Normal,True
GMFG,4.6395416,0.26446965,3.49182713088305e-06,2.8642950491867235e-05,0.7770833333333333,Cancer,Cancer_vs_Normal,False
SARAF,4.638128,0.2140291,3.5157968251043863e-06,2.881464424723625e-05,0.86171875,Cancer,Cancer_vs_Normal,False
GIMAP1,4.6310363,0.64166695,3.638398276795549e-06,2.9755163139037336e-05,0.20442708333333334,Cancer,Cancer_vs_Normal,True
FAM20C,4.6275325,1.2437433,3.7004792154708403e-06,3.0210756918383335e-05,0.14453125,Cancer,Cancer_vs_Normal,True
TRAT1,4.613692,1.3643154,3.955792545581551e-06,3.218430099826431e-05,0.11276041666666667,Cancer,Cancer_vs_Normal,True
PPIF,4.6088853,0.72264665,4.048337710303425e-06,3.282459370496129e-05,0.23125,Cancer,Cancer_vs_Normal,True
